[288, 24, 24, 24, 24, 24, 24, 24, 51, 51, 51, 51, 51, 51, 51, 51, 1.0000, 102.9976, 102.9976, 102.9976, 102.9976, 102.9976, 102.9976, 102.9976]
[289, 25, 25, 25, 25, 25, 25, 25, 168, 168, 168, 168, 168, 168, 168, 168, 1.0000, 94.3318, 94.3318, 94.3318, 94.3318, 94.3318, 94.3318, 94.3318]
[290, 17, 17, 17, 17, 17, 17, 17, 69, 69, 69, 69, 69, 69, 69, 69, 1.0000, 0.6910, 0.6910, 0.6910, 0.6910, 0.6910, 0.6910, 0.6910]
[291, 10, 10, 10, 10, 10, 10, 10, 6, 6, 6, 6, 6, 6, 6, 6, 1.0000, 5.4857, 5.4857, 5.4857, 5.4857, 5.4857, 5.4857, 5.4857]
[292, 24, 24, 24, 24, 24, 24, 24, 83, 83, 83, 83, 83, 83, 83, 83, 1.0000, 92.1910, 92.1910, 92.1910, 92.1910, 92.1910, 92.1910, 92.1910]
[293, 24, 24, 24, 24, 24, 24, 24, 511, 511, 511, 511, 511, 511, 511, 511, 1.0000, 6.5777, 6.5777, 6.5777, 6.5777, 6.5777, 6.5777, 6.5777]
[294, 21, 21, 21, 21, 21, 21, 21, 27, 27, 27, 27, 27, 27, 27, 27, 1.0000, 11.0945, 11.0945, 11.0945, 11.0945, 11.0945, 11.0945, 11.0945]
[295, 24, 24, 24, 24, 24, 24, 24, 426, 426, 426, 426, 426, 426, 426, 426, 1.0000, 9.4613, 9.4613, 9.4613, 9.4613, 9.4613, 9.4613, 9.4613]
[296, 17, 17, 17, 17, 17, 17, 17, 134, 134, 134, 134, 134, 134, 134, 134, 1.0000, 1.7828, 1.7828, 1.7828, 1.7828, 1.7828, 1.7828, 1.7828]
[297, 25, 25, 25, 25, 25, 25, 25, 198, 198, 198, 198, 198, 198, 198, 198, 1.0000, 2.3018, 2.3018, 2.3018, 2.3018, 2.3018, 2.3018, 2.3018]
[298, 23, 23, 23, 23, 23, 23, 23, 100, 100, 100, 100, 100, 100, 100, 100, 1.0000, 141.5377, 141.5377, 141.5377, 141.5377, 141.5377, 141.5377, 141.5377]
[299, 25, 25, 25, 25, 25, 25, 25, 197, 197, 197, 197, 197, 197, 197, 197, 1.0000, 398.4541, 398.4541, 398.4541, 398.4541, 398.4541, 398.4541, 398.4541]
[300, 22, 22, 22, 22, 22, 22, 22, 163, 163, 163, 163, 163, 163, 163, 163, 1.0000, 8.5442, 8.5442, 8.5442, 8.5442, 8.5442, 8.5442, 8.5442]
[301, 22, 22, 22, 22, 22, 22, 22, 237, 237, 237, 237, 237, 237, 237, 237, 1.0000, 22.2960, 22.2960, 22.2960, 22.2960, 22.2960, 22.2960, 22.2960]
[302, 33, 33, 33, 33, 33, 33, 33, 7, 7, 7, 7, 7, 7, 7, 7, 1.0000, 3.1100, 3.1100, 3.1100, 3.1100, 3.1100, 3.1100, 3.1100]
[303, 22, 22, 22, 22, 22, 22, 22, 39, 39, 39, 39, 39, 39, 39, 39, 1.0000, 7.2221, 7.2221, 7.2221, 7.2221, 7.2221, 7.2221, 7.2221]
[304, 24, 24, 24, 24, 24, 24, 24, 196, 196, 196, 196, 196, 196, 196, 196, 1.0000, 16.3587, 16.3587, 16.3587, 16.3587, 16.3587, 16.3587, 16.3587]
[305, 24, 24, 24, 24, 24, 24, 24, 26, 26, 26, 26, 26, 26, 26, 26, 1.0000, 107.1396, 107.1396, 107.1396, 107.1396, 107.1396, 107.1396, 107.1396]
[306, 22, 22, 22, 22, 22, 22, 22, 213, 213, 213, 213, 213, 213, 213, 213, 1.0000, 3.1484, 3.1484, 3.1484, 3.1484, 3.1484, 3.1484, 3.1484]
[307, 25, 25, 25, 25, 25, 25, 25, 11, 11, 11, 11, 11, 11, 11, 11, 1.0000, 451.4424, 451.4424, 451.4424, 451.4424, 451.4424, 451.4424, 451.4424]
[308, 22, 22, 22, 22, 22, 22, 22, 46, 46, 46, 46, 46, 46, 46, 46, 1.0000, 3.5132, 3.5132, 3.5132, 3.5132, 3.5132, 3.5132, 3.5132]
[309, 27, 27, 27, 27, 27, 27, 27, 121, 121, 121, 121, 121, 121, 121, 121, 1.0000, 14.3094, 14.3094, 14.3094, 14.3094, 14.3094, 14.3094, 14.3094]
[310, 24, 24, 24, 24, 24, 24, 24, 26, 26, 26, 26, 26, 26, 26, 26, 1.0000, 178.2081, 178.2081, 178.2081, 178.2081, 178.2081, 178.2081, 178.2081]
[311, 24, 24, 24, 24, 24, 24, 24, 109, 109, 109, 109, 109, 109, 109, 109, 1.0000, 52.1777, 52.1777, 52.1777, 52.1777, 52.1777, 52.1777, 52.1777]
[312, 21, 21, 21, 21, 21, 21, 21, 172, 172, 172, 172, 172, 172, 172, 172, 1.0000, 18.9324, 18.9324, 18.9324, 18.9324, 18.9324, 18.9324, 18.9324]
[313, 12, 12, 12, 12, 12, 12, 12, 131, 131, 131, 131, 131, 131, 131, 131, 1.0000, 35.9262, 35.9262, 35.9262, 35.9262, 35.9262, 35.9262, 35.9262]
[314, 24, 24, 24, 24, 24, 24, 24, 297, 297, 297, 297, 297, 297, 297, 297, 1.0000, 172.5368, 172.5368, 172.5368, 172.5368, 172.5368, 172.5368, 172.5368]
[315, 22, 22, 22, 22, 22, 22, 22, 5, 5, 5, 5, 5, 5, 5, 5, 1.0000, 33.7387, 33.7387, 33.7387, 33.7387, 33.7387, 33.7387, 33.7387]
[316, 24, 24, 24, 24, 24, 24, 24, 79, 79, 79, 79, 79, 79, 79, 79, 1.0000, 14.7593, 14.7593, 14.7593, 14.7593, 14.7593, 14.7593, 14.7593]
[317, 22, 22, 22, 22, 22, 22, 22, 511, 511, 511, 511, 511, 511, 511, 511, 1.0000, 2.5088, 2.5088, 2.5088, 2.5088, 2.5088, 2.5088, 2.5088]
[318, 17, 17, 17, 17, 17, 17, 17, 73, 73, 73, 73, 73, 73, 73, 73, 1.0000, -0.0836, -0.0836, -0.0836, -0.0836, -0.0836, -0.0836, -0.0836]
[319, 24, 24, 24, 24, 24, 24, 24, 44, 44, 44, 44, 44, 44, 44, 44, 1.0000, 38.5264, 38.5264, 38.5264, 38.5264, 38.5264, 38.5264, 38.5264]
[320, 17, 17, 17, 17, 17, 17, 17, 138, 138, 138, 138, 138, 138, 138, 138, 1.0000, 1.0091, 1.0091, 1.0091, 1.0091, 1.0091, 1.0091, 1.0091]
[321, 20, 20, 20, 20, 20, 20, 20, 575, 575, 575, 575, 575, 575, 575, 575, 1.0000, 1.2588, 1.2588, 1.2588, 1.2588, 1.2588, 1.2588, 1.2588]
[322, 23, 23, 23, 23, 23, 23, 23, 395, 395, 395, 395, 395, 395, 395, 395, 1.0000, 41.3702, 41.3702, 41.3702, 41.3702, 41.3702, 41.3702, 41.3702]
[323, 23, 23, 23, 23, 23, 23, 23, 104, 104, 104, 104, 104, 104, 104, 104, 1.0000, 657.9146, 657.9146, 657.9146, 657.9146, 657.9146, 657.9146, 657.9146]
[324, 24, 24, 24, 24, 24, 24, 24, 53, 53, 53, 53, 53, 53, 53, 53, 1.0000, 40.6695, 40.6695, 40.6695, 40.6695, 40.6695, 40.6695, 40.6695]
[325, 25, 25, 25, 25, 25, 25, 25, 85, 85, 85, 85, 85, 85, 85, 85, 1.0000, 23.4448, 23.4448, 23.4448, 23.4448, 23.4448, 23.4448, 23.4448]
[326, 22, 22, 22, 22, 22, 22, 22, 152, 152, 152, 152, 152, 152, 152, 152, 1.0000, 5.2483, 5.2483, 5.2483, 5.2483, 5.2483, 5.2483, 5.2483]
[327, 0, 0, 0, 0, 0, 0, 0, 14, 14, 14, 14, 14, 14, 14, 14, 1.0000, 44.1467, 44.1467, 44.1467, 44.1467, 44.1467, 44.1467, 44.1467]
[328, 23, 23, 23, 23, 23, 23, 23, 57, 57, 57, 57, 57, 57, 57, 57, 1.0000, 244.6540, 244.6540, 244.6540, 244.6540, 244.6540, 244.6540, 244.6540]
[329, 30, 30, 30, 30, 30, 30, 30, 36, 36, 36, 36, 36, 36, 36, 36, 1.0000, 8.4636, 8.4636, 8.4636, 8.4636, 8.4636, 8.4636, 8.4636]
[330, 22, 22, 22, 22, 22, 22, 22, 132, 132, 132, 132, 132, 132, 132, 132, 1.0000, 21.2547, 21.2547, 21.2547, 21.2547, 21.2547, 21.2547, 21.2547]
[331, 24, 24, 24, 24, 24, 24, 24, 4, 4, 4, 4, 4, 4, 4, 4, 1.0000, 56.3439, 56.3439, 56.3439, 56.3439, 56.3439, 56.3439, 56.3439]
[332, 24, 24, 24, 24, 24, 24, 24, 17, 17, 17, 17, 17, 17, 17, 17, 1.0000, 194.8180, 194.8180, 194.8180, 194.8180, 194.8180, 194.8180, 194.8180]
[333, 22, 22, 22, 22, 22, 22, 22, 618, 618, 618, 618, 618, 618, 618, 618, 1.0000, 5.2521, 5.2521, 5.2521, 5.2521, 5.2521, 5.2521, 5.2521]
[334, 32, 32, 32, 32, 32, 32, 32, 228, 228, 228, 228, 228, 228, 228, 228, 1.0000, 3.6580, 3.6580, 3.6580, 3.6580, 3.6580, 3.6580, 3.6580]
[335, 23, 23, 23, 23, 23, 23, 23, 255, 255, 255, 255, 255, 255, 255, 255, 1.0000, 15.7366, 15.7366, 15.7366, 15.7366, 15.7366, 15.7366, 15.7366]
[336, 23, 23, 23, 23, 23, 23, 23, 83, 83, 83, 83, 83, 83, 83, 83, 1.0000, 109.9402, 109.9402, 109.9402, 109.9402, 109.9402, 109.9402, 109.9402]
[337, 34, 34, 34, 34, 34, 34, 34, 105, 105, 105, 105, 105, 105, 105, 105, 1.0000, 29.9958, 29.9958, 29.9958, 29.9958, 29.9958, 29.9958, 29.9958]
[338, 22, 22, 22, 22, 22, 22, 22, 204, 204, 204, 204, 204, 204, 204, 204, 1.0000, 16.0009, 16.0009, 16.0009, 16.0009, 16.0009, 16.0009, 16.0009]
[339, 22, 22, 22, 22, 22, 22, 22, 283, 283, 283, 283, 283, 283, 283, 283, 1.0000, 7.3718, 7.3718, 7.3718, 7.3718, 7.3718, 7.3718, 7.3718]
[340, 24, 24, 24, 24, 24, 24, 24, 53, 53, 53, 53, 53, 53, 53, 53, 1.0000, 58.7991, 58.7991, 58.7991, 58.7991, 58.7991, 58.7991, 58.7991]
[341, 24, 24, 24, 24, 24, 24, 24, 232, 232, 232, 232, 232, 232, 232, 232, 1.0000, 34.1176, 34.1176, 34.1176, 34.1176, 34.1176, 34.1176, 34.1176]
[342, 14, 14, 14, 14, 14, 14, 14, 119, 119, 119, 119, 119, 119, 119, 119, 1.0000, 2.4940, 2.4940, 2.4940, 2.4940, 2.4940, 2.4940, 2.4940]
[343, 24, 24, 24, 24, 24, 24, 24, 103, 103, 103, 103, 103, 103, 103, 103, 1.0000, 9.4910, 9.4910, 9.4910, 9.4910, 9.4910, 9.4910, 9.4910]
[344, 15, 15, 15, 15, 15, 15, 15, 81, 81, 81, 81, 81, 81, 81, 81, 1.0000, 16.2654, 16.2654, 16.2654, 16.2654, 16.2654, 16.2654, 16.2654]
[345, 8, 8, 8, 8, 8, 8, 8, 18, 18, 18, 18, 18, 18, 18, 18, 1.0000, 10.1745, 10.1745, 10.1745, 10.1745, 10.1745, 10.1745, 10.1745]
[346, 22, 22, 22, 22, 22, 22, 22, 588, 588, 588, 588, 588, 588, 588, 588, 1.0000, 14.7652, 14.7652, 14.7652, 14.7652, 14.7652, 14.7652, 14.7652]
[347, 23, 23, 23, 23, 23, 23, 23, 11, 11, 11, 11, 11, 11, 11, 11, 1.0000, 108.6473, 108.6473, 108.6473, 108.6473, 108.6473, 108.6473, 108.6473]
[348, 3, 3, 3, 3, 3, 3, 3, 154, 154, 154, 154, 154, 154, 154, 154, 1.0000, 13.2699, 13.2699, 13.2699, 13.2699, 13.2699, 13.2699, 13.2699]
[349, 23, 23, 23, 23, 23, 23, 23, 18, 18, 18, 18, 18, 18, 18, 18, 1.0000, 127.4749, 127.4749, 127.4749, 127.4749, 127.4749, 127.4749, 127.4749]
[350, 25, 25, 25, 25, 25, 25, 25, 193, 193, 193, 193, 193, 193, 193, 193, 1.0000, 0.4721, 0.4721, 0.4721, 0.4721, 0.4721, 0.4721, 0.4721]
[351, 22, 22, 22, 22, 22, 22, 22, 44, 44, 44, 44, 44, 44, 44, 44, 1.0000, 24.3472, 24.3472, 24.3472, 24.3472, 24.3472, 24.3472, 24.3472]
[352, 22, 22, 22, 22, 22, 22, 22, 72, 72, 72, 72, 72, 72, 72, 72, 1.0000, 12.9858, 12.9858, 12.9858, 12.9858, 12.9858, 12.9858, 12.9858]
[353, 25, 25, 25, 25, 25, 25, 25, 117, 117, 117, 117, 117, 117, 117, 117, 1.0000, 5.1687, 5.1687, 5.1687, 5.1687, 5.1687, 5.1687, 5.1687]
[354, 23, 23, 23, 23, 23, 23, 23, 281, 281, 281, 281, 281, 281, 281, 281, 1.0000, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391]
[355, 22, 22, 22, 22, 22, 22, 22, 141, 141, 141, 141, 141, 141, 141, 141, 1.0000, 15.2564, 15.2564, 15.2564, 15.2564, 15.2564, 15.2564, 15.2564]
[356, 25, 25, 25, 25, 25, 25, 25, 62, 62, 62, 62, 62, 62, 62, 62, 1.0000, 104.5716, 104.5716, 104.5716, 104.5716, 104.5716, 104.5716, 104.5716]
[357, 22, 22, 22, 22, 22, 22, 22, 147, 147, 147, 147, 147, 147, 147, 147, 1.0000, 23.5640, 23.5640, 23.5640, 23.5640, 23.5640, 23.5640, 23.5640]
[358, 13, 13, 13, 13, 13, 13, 13, 386, 386, 386, 386, 386, 386, 386, 386, 1.0000, 2.1572, 2.1572, 2.1572, 2.1572, 2.1572, 2.1572, 2.1572]
[359, 16, 16, 16, 16, 16, 16, 16, 82, 82, 82, 82, 82, 82, 82, 82, 1.0000, 11.3168, 11.3168, 11.3168, 11.3168, 11.3168, 11.3168, 11.3168]
[360, 17, 17, 17, 17, 17, 17, 17, 348, 348, 348, 348, 348, 348, 348, 348, 1.0000, 2.3836, 2.3836, 2.3836, 2.3836, 2.3836, 2.3836, 2.3836]
[361, 24, 24, 24, 24, 24, 24, 24, 84, 84, 84, 84, 84, 84, 84, 84, 1.0000, 153.0186, 153.0186, 153.0186, 153.0186, 153.0186, 153.0186, 153.0186]
[362, 2, 2, 2, 2, 2, 2, 2, 208, 208, 208, 208, 208, 208, 208, 208, 1.0000, 7.8135, 7.8135, 7.8135, 7.8135, 7.8135, 7.8135, 7.8135]
[363, 25, 25, 25, 25, 25, 25, 25, 581, 581, 581, 581, 581, 581, 581, 581, 1.0000, 59.8125, 59.8125, 59.8125, 59.8125, 59.8125, 59.8125, 59.8125]
[364, 22, 22, 22, 22, 22, 22, 22, 220, 220, 220, 220, 220, 220, 220, 220, 1.0000, 40.8878, 40.8878, 40.8878, 40.8878, 40.8878, 40.8878, 40.8878]
[365, 23, 23, 23, 23, 23, 23, 23, 41, 41, 41, 41, 41, 41, 41, 41, 1.0000, 400.9349, 400.9349, 400.9349, 400.9349, 400.9349, 400.9349, 400.9349]
[366, 17, 17, 17, 17, 17, 17, 17, 265, 265, 265, 265, 265, 265, 265, 265, 1.0000, 2.6247, 2.6247, 2.6247, 2.6247, 2.6247, 2.6247, 2.6247]
[367, 3, 3, 3, 3, 3, 3, 3, 22, 22, 22, 22, 22, 22, 22, 22, 1.0000, 3.4346, 3.4346, 3.4346, 3.4346, 3.4346, 3.4346, 3.4346]
[368, 22, 22, 22, 22, 22, 22, 22, 352, 352, 352, 352, 352, 352, 352, 352, 1.0000, 26.8883, 26.8883, 26.8883, 26.8883, 26.8883, 26.8883, 26.8883]
[369, 25, 25, 25, 25, 25, 25, 25, 73, 73, 73, 73, 73, 73, 73, 73, 1.0000, 30.9786, 30.9786, 30.9786, 30.9786, 30.9786, 30.9786, 30.9786]
[370, 22, 22, 22, 22, 22, 22, 22, 359, 359, 359, 359, 359, 359, 359, 359, 1.0000, 34.8533, 34.8533, 34.8533, 34.8533, 34.8533, 34.8533, 34.8533]
[371, 24, 24, 24, 24, 24, 24, 24, 90, 90, 90, 90, 90, 90, 90, 90, 1.0000, 13.1067, 13.1067, 13.1067, 13.1067, 13.1067, 13.1067, 13.1067]
[372, 25, 25, 25, 25, 25, 25, 25, 335, 335, 335, 335, 335, 335, 335, 335, 1.0000, 3.4459, 3.4459, 3.4459, 3.4459, 3.4459, 3.4459, 3.4459]
[373, 24, 24, 24, 24, 24, 24, 24, 264, 264, 264, 264, 264, 264, 264, 264, 1.0000, 156.1241, 156.1241, 156.1241, 156.1241, 156.1241, 156.1241, 156.1241]
[374, 12, 12, 12, 12, 12, 12, 12, 70, 70, 70, 70, 70, 70, 70, 70, 1.0000, 114.4542, 114.4542, 114.4542, 114.4542, 114.4542, 114.4542, 114.4542]
[375, 23, 23, 23, 23, 23, 23, 23, 54, 54, 54, 54, 54, 54, 54, 54, 1.0000, 38.8267, 38.8267, 38.8267, 38.8267, 38.8267, 38.8267, 38.8267]
[376, 25, 25, 25, 25, 25, 25, 25, 117, 117, 117, 117, 117, 117, 117, 117, 1.0000, 461.2424, 461.2424, 461.2424, 461.2424, 461.2424, 461.2424, 461.2424]
[377, 22, 22, 22, 22, 22, 22, 22, 69, 69, 69, 69, 69, 69, 69, 69, 1.0000, 33.4230, 33.4230, 33.4230, 33.4230, 33.4230, 33.4230, 33.4230]
[378, 22, 22, 22, 22, 22, 22, 22, 296, 296, 296, 296, 296, 296, 296, 296, 1.0000, 9.5186, 9.5186, 9.5186, 9.5186, 9.5186, 9.5186, 9.5186]
[379, 22, 22, 22, 22, 22, 22, 22, 192, 192, 192, 192, 192, 192, 192, 192, 1.0000, 30.0277, 30.0277, 30.0277, 30.0277, 30.0277, 30.0277, 30.0277]
[380, 11, 11, 11, 11, 11, 11, 11, 241, 241, 241, 241, 241, 241, 241, 241, 1.0000, 11.4423, 11.4423, 11.4423, 11.4423, 11.4423, 11.4423, 11.4423]
[381, 2, 2, 2, 2, 2, 2, 2, 260, 260, 260, 260, 260, 260, 260, 260, 1.0000, 10.1410, 10.1410, 10.1410, 10.1410, 10.1410, 10.1410, 10.1410]
[382, 22, 22, 22, 22, 22, 22, 22, 148, 148, 148, 148, 148, 148, 148, 148, 1.0000, 15.9113, 15.9113, 15.9113, 15.9113, 15.9113, 15.9113, 15.9113]
[383, 24, 24, 24, 24, 24, 24, 24, 7, 7, 7, 7, 7, 7, 7, 7, 1.0000, 1379.3837, 1379.3837, 1379.3837, 1379.3837, 1379.3837, 1379.3837, 1379.3837]
[384, 14, 14, 14, 14, 14, 14, 14, 15, 15, 15, 15, 15, 15, 15, 15, 1.0000, 6.6606, 6.6606, 6.6606, 6.6606, 6.6606, 6.6606, 6.6606]
[385, 3, 3, 3, 3, 3, 3, 3, 7, 7, 7, 7, 7, 7, 7, 7, 1.0000, 11.6583, 11.6583, 11.6583, 11.6583, 11.6583, 11.6583, 11.6583]
[386, 32, 32, 32, 32, 32, 32, 32, 96, 96, 96, 96, 96, 96, 96, 96, 1.0000, 41.0566, 41.0566, 41.0566, 41.0566, 41.0566, 41.0566, 41.0566]
[387, 7, 7, 7, 7, 7, 7, 7, 139, 139, 139, 139, 139, 139, 139, 139, 1.0000, 0.9715, 0.9715, 0.9715, 0.9715, 0.9715, 0.9715, 0.9715]
[388, 24, 24, 24, 24, 24, 24, 24, 213, 213, 213, 213, 213, 213, 213, 213, 1.0000, 68.2418, 68.2418, 68.2418, 68.2418, 68.2418, 68.2418, 68.2418]
[389, 23, 23, 23, 23, 23, 23, 23, 158, 158, 158, 158, 158, 158, 158, 158, 1.0000, 29.2176, 29.2176, 29.2176, 29.2176, 29.2176, 29.2176, 29.2176]
[390, 22, 22, 22, 22, 22, 22, 22, 50, 50, 50, 50, 50, 50, 50, 50, 1.0000, 35.6365, 35.6365, 35.6365, 35.6365, 35.6365, 35.6365, 35.6365]
[391, 19, 19, 19, 19, 19, 19, 19, 187, 187, 187, 187, 187, 187, 187, 187, 1.0000, 2.2744, 2.2744, 2.2744, 2.2744, 2.2744, 2.2744, 2.2744]
[392, 35, 35, 35, 35, 35, 35, 35, 40, 40, 40, 40, 40, 40, 40, 40, 1.0000, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578]
[393, 23, 23, 23, 23, 23, 23, 23, 267, 267, 267, 267, 267, 267, 267, 267, 1.0000, 13.6255, 13.6255, 13.6255, 13.6255, 13.6255, 13.6255, 13.6255]
[394, 25, 25, 25, 25, 25, 25, 25, 192, 192, 192, 192, 192, 192, 192, 192, 1.0000, 4.9060, 4.9060, 4.9060, 4.9060, 4.9060, 4.9060, 4.9060]
[395, 24, 24, 24, 24, 24, 24, 24, 435, 435, 435, 435, 435, 435, 435, 435, 1.0000, 106.0197, 106.0197, 106.0197, 106.0197, 106.0197, 106.0197, 106.0197]
[396, 24, 24, 24, 24, 24, 24, 24, 556, 556, 556, 556, 556, 556, 556, 556, 1.0000, 52.0913, 52.0913, 52.0913, 52.0913, 52.0913, 52.0913, 52.0913]
[397, 10, 10, 10, 10, 10, 10, 10, 12, 12, 12, 12, 12, 12, 12, 12, 1.0000, 18.6114, 18.6114, 18.6114, 18.6114, 18.6114, 18.6114, 18.6114]
[398, 15, 15, 15, 15, 15, 15, 15, 442, 442, 442, 442, 442, 442, 442, 442, 1.0000, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551]
[399, 30, 30, 30, 30, 30, 30, 30, 281, 281, 281, 281, 281, 281, 281, 281, 1.0000, 3387.4785, 3387.4785, 3387.4785, 3387.4785, 3387.4785, 3387.4785, 3387.4785]
[400, 14, 14, 14, 14, 14, 14, 14, 102, 102, 102, 102, 102, 102, 102, 102, 1.0000, 117.4848, 117.4848, 117.4848, 117.4848, 117.4848, 117.4848, 117.4848]
[401, 18, 18, 18, 18, 18, 18, 18, 270, 270, 270, 270, 270, 270, 270, 270, 1.0000, 4.8405, 4.8405, 4.8405, 4.8405, 4.8405, 4.8405, 4.8405]
[402, 24, 24, 24, 24, 24, 24, 24, 238, 238, 238, 238, 238, 238, 238, 238, 1.0000, 69.8888, 69.8888, 69.8888, 69.8888, 69.8888, 69.8888, 69.8888]
[403, 10, 10, 10, 10, 10, 10, 10, 143, 143, 143, 143, 143, 143, 143, 143, 1.0000, 23.1074, 23.1074, 23.1074, 23.1074, 23.1074, 23.1074, 23.1074]
[404, 23, 23, 23, 23, 23, 23, 23, 588, 588, 588, 588, 588, 588, 588, 588, 1.0000, 3.4811, 3.4811, 3.4811, 3.4811, 3.4811, 3.4811, 3.4811]
[405, 22, 22, 22, 22, 22, 22, 22, 32, 32, 32, 32, 32, 32, 32, 32, 1.0000, 12.2587, 12.2587, 12.2587, 12.2587, 12.2587, 12.2587, 12.2587]
[406, 6, 6, 6, 6, 6, 6, 6, 391, 391, 391, 391, 391, 391, 391, 391, 1.0000, 3.9737, 3.9737, 3.9737, 3.9737, 3.9737, 3.9737, 3.9737]
[407, 28, 28, 28, 28, 28, 28, 28, 427, 427, 427, 427, 427, 427, 427, 427, 1.0000, 34.0873, 34.0873, 34.0873, 34.0873, 34.0873, 34.0873, 34.0873]
[408, 22, 22, 22, 22, 22, 22, 22, 170, 170, 170, 170, 170, 170, 170, 170, 1.0000, 12.1959, 12.1959, 12.1959, 12.1959, 12.1959, 12.1959, 12.1959]
[409, 23, 23, 23, 23, 23, 23, 23, 180, 180, 180, 180, 180, 180, 180, 180, 1.0000, 522.5869, 522.5869, 522.5869, 522.5869, 522.5869, 522.5869, 522.5869]
[410, 23, 23, 23, 23, 23, 23, 23, 6, 6, 6, 6, 6, 6, 6, 6, 1.0000, 13.0411, 13.0411, 13.0411, 13.0411, 13.0411, 13.0411, 13.0411]
[411, 24, 24, 24, 24, 24, 24, 24, 48, 48, 48, 48, 48, 48, 48, 48, 1.0000, 89.1478, 89.1478, 89.1478, 89.1478, 89.1478, 89.1478, 89.1478]
[412, 24, 24, 24, 24, 24, 24, 24, 30, 30, 30, 30, 30, 30, 30, 30, 1.0000, 62.7735, 62.7735, 62.7735, 62.7735, 62.7735, 62.7735, 62.7735]
[413, 24, 24, 24, 24, 24, 24, 24, 348, 348, 348, 348, 348, 348, 348, 348, 1.0000, 14.7311, 14.7311, 14.7311, 14.7311, 14.7311, 14.7311, 14.7311]
[414, 27, 27, 27, 27, 27, 27, 27, 105, 105, 105, 105, 105, 105, 105, 105, 1.0000, 7.5952, 7.5952, 7.5952, 7.5952, 7.5952, 7.5952, 7.5952]
[415, 17, 17, 17, 17, 17, 17, 17, 368, 368, 368, 368, 368, 368, 368, 368, 1.0000, 14.9259, 14.9259, 14.9259, 14.9259, 14.9259, 14.9259, 14.9259]
[416, 23, 23, 23, 23, 23, 23, 23, 215, 215, 215, 215, 215, 215, 215, 215, 1.0000, 17.8924, 17.8924, 17.8924, 17.8924, 17.8924, 17.8924, 17.8924]
[417, 14, 14, 14, 14, 14, 14, 14, 106, 106, 106, 106, 106, 106, 106, 106, 1.0000, 1.7202, 1.7202, 1.7202, 1.7202, 1.7202, 1.7202, 1.7202]
[418, 13, 13, 13, 13, 13, 13, 13, 90, 90, 90, 90, 90, 90, 90, 90, 1.0000, 33.0255, 33.0255, 33.0255, 33.0255, 33.0255, 33.0255, 33.0255]
[419, 24, 24, 24, 24, 24, 24, 24, 192, 192, 192, 192, 192, 192, 192, 192, 1.0000, 21.6810, 21.6810, 21.6810, 21.6810, 21.6810, 21.6810, 21.6810]
[420, 24, 24, 24, 24, 24, 24, 24, 10, 10, 10, 10, 10, 10, 10, 10, 1.0000, 20.7604, 20.7604, 20.7604, 20.7604, 20.7604, 20.7604, 20.7604]
[421, 28, 28, 28, 28, 28, 28, 28, 89, 89, 89, 89, 89, 89, 89, 89, 1.0000, 8.6392, 8.6392, 8.6392, 8.6392, 8.6392, 8.6392, 8.6392]
[422, 25, 25, 25, 25, 25, 25, 25, 119, 119, 119, 119, 119, 119, 119, 119, 1.0000, 130.9769, 130.9769, 130.9769, 130.9769, 130.9769, 130.9769, 130.9769]
[423, 24, 24, 24, 24, 24, 24, 24, 230, 230, 230, 230, 230, 230, 230, 230, 1.0000, 31.5913, 31.5913, 31.5913, 31.5913, 31.5913, 31.5913, 31.5913]
[424, 32, 32, 32, 32, 32, 32, 32, 210, 210, 210, 210, 210, 210, 210, 210, 1.0000, 8.0721, 8.0721, 8.0721, 8.0721, 8.0721, 8.0721, 8.0721]
[425, 24, 24, 24, 24, 24, 24, 24, 36, 36, 36, 36, 36, 36, 36, 36, 1.0000, 42.8873, 42.8873, 42.8873, 42.8873, 42.8873, 42.8873, 42.8873]
[426, 22, 22, 22, 22, 22, 22, 22, 51, 51, 51, 51, 51, 51, 51, 51, 1.0000, 327.7655, 327.7655, 327.7655, 327.7655, 327.7655, 327.7655, 327.7655]
[427, 29, 29, 29, 29, 29, 29, 29, 8, 8, 8, 8, 8, 8, 8, 8, 1.0000, 13.1729, 13.1729, 13.1729, 13.1729, 13.1729, 13.1729, 13.1729]
[428, 23, 23, 23, 23, 23, 23, 23, 4, 4, 4, 4, 4, 4, 4, 4, 1.0000, 28.0799, 28.0799, 28.0799, 28.0799, 28.0799, 28.0799, 28.0799]
[429, 24, 24, 24, 24, 24, 24, 24, 47, 47, 47, 47, 47, 47, 47, 47, 1.0000, 43.3665, 43.3665, 43.3665, 43.3665, 43.3665, 43.3665, 43.3665]
[430, 24, 24, 24, 24, 24, 24, 24, 8, 8, 8, 8, 8, 8, 8, 8, 1.0000, 48.9157, 48.9157, 48.9157, 48.9157, 48.9157, 48.9157, 48.9157]
[431, 24, 24, 24, 24, 24, 24, 24, 36, 36, 36, 36, 36, 36, 36, 36, 1.0000, 28.5870, 28.5870, 28.5870, 28.5870, 28.5870, 28.5870, 28.5870]
